country,continent,opposition,opposition_continent,played,wins,draws,losses,gf,ga
england,europe,san-marino,europe,4,4,0,0,26,1
england,europe,scotland,europe,2,2,0,0,5,2
england,europe,slovenia,europe,1,1,0,0,1,0
england,europe,spain,europe,2,0,1,1,0,1
england,europe,sweden,europe,4,0,4,0,3,3
england,europe,switzerland,europe,3,2,0,1,5,3
england,europe,trinidad-and-tobago,concacaf,1,1,0,0,2,0
england,europe,tunisia,africa,1,1,0,0,2,0
england,europe,turkey,europe,4,4,0,0,19,0
england,europe,ukraine,europe,4,1,2,1,3,3
england,europe,uruguay,southamerica,3,0,1,2,3,6
england,europe,usa,concacaf,2,0,1,1,1,2
england,europe,wales,europe,6,5,1,0,13,3
estonia,europe,andorra,europe,3,3,0,0,5,1
estonia,europe,armenia,europe,2,1,1,0,3,2
estonia,europe,austria,europe,2,0,0,2,0,5
estonia,europe,belarus,europe,2,1,0,1,1,1
estonia,europe,belgium,europe,2,1,0,1,4,3
estonia,europe,bosnia-herzegovina,europe,2,0,0,2,0,9
estonia,europe,cyprus,europe,2,0,2,0,4,4
estonia,europe,finland,europe,1,1,0,0,1,0
estonia,europe,germany,europe,1,0,0,1,1,4
estonia,europe,hungary,europe,2,0,0,2,1,6
estonia,europe,italy,europe,2,0,0,2,0,5
estonia,europe,latvia,europe,4,1,1,2,5,7
estonia,europe,liechtenstein,europe,2,2,0,0,4,1
estonia,europe,luxembourg,europe,2,2,0,0,6,0
estonia,europe,malta,europe,2,0,1,1,0,1
estonia,europe,netherlands,europe,4,0,1,3,4,14
estonia,europe,portugal,europe,6,0,0,6,1,18
estonia,europe,republic-of-ireland,europe,2,0,0,2,0,4
estonia,europe,russia,europe,2,0,1,1,1,5
estonia,europe,scotland,europe,4,0,1,3,1,8
estonia,europe,slovakia,europe,2,0,0,2,1,3
estonia,europe,spain,europe,2,0,0,2,0,6
estonia,europe,sweden,europe,4,0,0,4,6,17
estonia,europe,switzerland,europe,2,0,0,2,0,10
estonia,europe,turkey,europe,4,0,1,3,2,9
faroe-islands,europe,austria,europe,4,0,1,3,2,13
faroe-islands,europe,belgium,europe,2,0,0,2,0,6
faroe-islands,europe,cyprus,europe,4,0,1,3,3,10
faroe-islands,europe,czech-republic,europe,2,0,0,2,0,4
faroe-islands,europe,czechoslovakia,europe,1,0,0,1,0,4
faroe-islands,europe,france,europe,4,0,0,4,0,11
faroe-islands,europe,germany,europe,2,0,0,2,0,6
faroe-islands,europe,israel,europe,2,0,0,2,1,4
faroe-islands,europe,kazakhstan,europe,2,0,1,1,2,3
faroe-islands,europe,lithuania,europe,2,1,0,1,2,2
faroe-islands,europe,luxembourg,europe,2,2,0,0,3,0
faroe-islands,europe,malta,europe,2,2,0,0,4,2
faroe-islands,europe,republic-of-ireland,europe,4,0,0,4,1,11
faroe-islands,europe,romania,europe,4,0,0,4,1,15
faroe-islands,europe,russia,europe,2,0,0,2,0,4
faroe-islands,europe,serbia,europe,2,0,0,2,0,4
faroe-islands,europe,slovakia,europe,2,0,0,2,1,5
faroe-islands,europe,slovenia,europe,2,0,1,1,2,5
faroe-islands,europe,spain,europe,2,0,0,2,3,9
faroe-islands,europe,switzerland,europe,4,0,0,4,2,15
faroe-islands,europe,wales,europe,2,0,0,2,0,9
finland,europe,albania,europe,6,4,0,2,7,5
finland,europe,andorra,europe,2,1,1,0,3,0
finland,europe,armenia,europe,2,2,0,0,5,1
finland,europe,austria,europe,4,1,0,3,4,11
finland,europe,azerbaijan,europe,4,4,0,0,8,2
finland,europe,belgium,europe,4,0,1,3,6,14
finland,europe,bulgaria,europe,6,0,0,6,1,16
finland,europe,czech-republic,europe,2,0,0,2,3,7
finland,europe,england,europe,6,0,2,4,4,14
finland,europe,estonia,europe,1,0,0,1,0,1
finland,europe,france,europe,6,0,0,6,3,15
finland,europe,fyr-macedonia,europe,2,2,0,0,8,1
finland,europe,georgia,europe,2,1,1,0,2,1
finland,europe,germany,europe,5,0,4,1,6,8
finland,europe,greece,europe,2,1,0,1,5,2
finland,europe,hungary,europe,2,0,1,1,1,2
finland,europe,israel,europe,2,1,1,0,3,1
finland,europe,italy,europe,4,0,0,4,2,17
finland,europe,liechtenstein,europe,2,1,1,0,3,2
finland,europe,luxembourg,europe,2,2,0,0,8,1
finland,europe,netherlands,europe,4,0,0,4,1,11
finland,europe,northern-ireland,europe,2,1,0,1,2,2
finland,europe,norway,europe,2,0,1,1,1,5
finland,europe,poland,europe,4,1,0,3,3,14
finland,europe,republic-of-ireland,europe,2,0,1,1,1,4
finland,europe,romania,europe,6,0,2,4,3,16
finland,europe,russia,europe,2,0,0,2,0,6
finland,europe,scotland,europe,2,0,0,2,2,5
finland,europe,spain,europe,4,1,1,2,3,9
finland,europe,sweden,europe,5,0,1,4,5,15
finland,europe,switzerland,europe,2,1,0,1,4,4
finland,europe,turkey,europe,2,2,0,0,3,1
finland,europe,wales,europe,4,3,1,0,7,3
france,europe,argentina,southamerica,2,0,0,2,1,3
france,europe,austria,europe,6,4,0,2,10,7
france,europe,belarus,europe,2,2,0,0,7,3
france,europe,belgium,europe,6,4,1,1,16,10
france,europe,brazil,southamerica,4,2,1,1,7,6
france,europe,bulgaria,europe,9,3,1,5,10,11
france,europe,canada,concacaf,1,1,0,0,1,0
france,europe,chile,southamerica,1,0,0,1,0,1
france,europe,croatia,europe,1,1,0,0,2,1
france,europe,cyprus,europe,6,5,1,0,20,1
france,europe,czechoslovakia,europe,1,0,1,0,1,1
france,europe,denmark,europe,2,1,0,1,2,3
france,europe,ecuador,southamerica,1,0,1,0,0,0
france,europe,england,europe,2,0,0,2,1,5
france,europe,faroe-islands,europe,4,4,0,0,11,0
france,europe,finland,europe,6,6,0,0,15,3
france,europe,georgia,europe,2,1,1,0,3,1
france,europe,germany,europe,1,0,1,0,3,3
france,europe,honduras,concacaf,1,1,0,0,3,0
france,europe,hungary,europe,2,2,0,0,6,1
france,europe,iceland,europe,2,2,0,0,13,1
france,europe,israel,europe,4,1,2,1,7,4
france,europe,italy,europe,5,1,2,2,5,6
france,europe,korea-republic,asia,1,0,1,0,1,1
france,europe,kuwait,asia,1,1,0,0,4,1
france,europe,lithuania,europe,2,2,0,0,2,0
france,europe,luxembourg,europe,7,7,0,0,36,3
france,europe,mexico,concacaf,4,2,1,1,8,6
france,europe,netherlands,europe,2,1,0,1,2,1
france,europe,nigeria,africa,1,0,0,0,,
france,europe,northern-ireland,europe,2,2,0,0,8,1
france,europe,norway,europe,6,4,1,1,7,3
france,europe,paraguay,southamerica,2,2,0,0,8,3
france,europe,poland,europe,1,0,0,1,2,3
france,europe,portugal,europe,1,1,0,0,1,0
france,europe,republic-of-ireland,europe,12,6,3,3,17,11
france,europe,romania,europe,2,0,2,0,3,3
france,europe,saudi-arabia,africa,1,1,0,0,4,0
france,europe,scotland,europe,3,2,0,1,5,3
france,europe,senegal,africa,1,0,0,1,0,1
france,europe,serbia,europe,2,1,1,0,3,2
france,europe,south-africa,africa,2,1,0,1,4,2
france,europe,spain,europe,3,1,1,1,4,3
france,europe,sweden,europe,4,2,1,1,6,4
france,europe,switzerland,europe,4,1,3,0,6,3
france,europe,togo,africa,1,1,0,0,2,0
france,europe,ukraine,europe,2,1,0,1,3,2
france,europe,uruguay,southamerica,3,0,2,1,1,2
fyr-macedonia,europe,andorra,europe,2,0,1,1,0,1
fyr-macedonia,europe,armenia,europe,2,2,0,0,5,1
fyr-macedonia,europe,azerbaijan,europe,2,1,1,0,4,1
fyr-macedonia,europe,belgium,europe,2,0,0,2,0,3
fyr-macedonia,europe,croatia,europe,2,0,0,2,1,3
fyr-macedonia,europe,czech-republic,europe,2,0,0,2,1,8
fyr-macedonia,europe,finland,europe,2,0,0,2,1,8
fyr-macedonia,europe,iceland,europe,4,2,1,1,4,2
fyr-macedonia,europe,liechtenstein,europe,2,2,0,0,14,1
fyr-macedonia,europe,lithuania,europe,2,0,0,2,1,4
fyr-macedonia,europe,moldova,europe,2,0,2,0,2,2
fyr-macedonia,europe,netherlands,europe,4,0,2,2,3,8
fyr-macedonia,europe,norway,europe,2,0,1,1,1,2
fyr-macedonia,europe,republic-of-ireland,europe,2,1,0,1,3,5
fyr-macedonia,europe,romania,europe,4,0,0,4,4,11
fyr-macedonia,europe,scotland,europe,4,1,1,2,3,5
fyr-macedonia,europe,slovakia,europe,2,0,0,2,0,7
fyr-macedonia,europe,sweden,europe,2,0,0,2,1,3
fyr-macedonia,europe,turkey,europe,2,0,1,1,4,5
fyr-macedonia,europe,wales,europe,2,1,0,1,2,2
georgia,europe,albania,europe,2,1,0,1,2,3
georgia,europe,bulgaria,europe,2,0,1,1,2,6
georgia,europe,cyprus,europe,2,0,1,1,2,3
georgia,europe,denmark,europe,2,0,1,1,3,8
georgia,europe,england,europe,2,0,0,2,0,4
georgia,europe,finland,europe,2,0,1,1,1,2
georgia,europe,france,europe,2,0,1,1,1,3
georgia,europe,greece,europe,2,0,0,2,1,4
georgia,europe,hungary,europe,2,1,0,1,4,5
georgia,europe,italy,europe,6,0,1,5,1,9
georgia,europe,kazakhstan,europe,2,1,1,0,2,1
georgia,europe,lithuania,europe,2,2,0,0,6,0
georgia,europe,moldova,europe,2,2,0,0,3,0
georgia,europe,montenegro,europe,2,0,1,1,1,2
georgia,europe,poland,europe,2,1,0,1,4,4
georgia,europe,republic-of-ireland,europe,2,1,0,1,3,3
georgia,europe,romania,europe,2,0,1,1,1,3
georgia,europe,spain,europe,2,0,0,2,0,3
georgia,europe,turkey,europe,2,0,1,1,3,6
georgia,europe,ukraine,europe,2,0,1,1,1,3
germany,europe,albania,europe,6,6,0,0,21,6
germany,europe,algeria,africa,1,0,0,1,1,2
germany,europe,argentina,southamerica,6,3,2,1,11,5
germany,europe,armenia,europe,2,2,0,0,9,1
germany,europe,australia,asia,2,2,0,0,7,0
germany,europe,austria,europe,10,9,0,1,25,8
germany,europe,azerbaijan,europe,2,2,0,0,6,0
germany,europe,belgium,europe,2,2,0,0,8,4
germany,europe,bolivia,southamerica,1,1,0,0,1,0
germany,europe,brazil,southamerica,1,0,0,1,0,2
germany,europe,bulgaria,europe,4,3,0,1,13,5
germany,europe,cameroon,africa,1,1,0,0,2,0
germany,europe,chile,southamerica,3,3,0,0,7,1
germany,europe,colombia,southamerica,1,0,1,0,1,1
germany,europe,costa-rica,concacaf,1,1,0,0,4,2
germany,europe,croatia,europe,1,0,0,1,0,3
germany,europe,cyprus,europe,4,4,0,0,24,0
germany,europe,czechoslovakia,europe,5,2,2,1,11,8
germany,europe,denmark,europe,1,0,0,1,0,2
germany,europe,ecuador,southamerica,1,1,0,0,3,0
germany,europe,england,europe,7,3,2,2,12,13
germany,europe,estonia,europe,1,1,0,0,4,1
germany,europe,faroe-islands,europe,2,2,0,0,6,0
germany,europe,finland,europe,9,5,4,0,29,8
germany,europe,france,europe,3,1,1,1,8,9
germany,europe,ghana,africa,2,1,1,0,3,2
germany,europe,greece,europe,4,4,0,0,11,3
germany,europe,hungary,europe,2,1,0,1,6,10
germany,europe,iran,asia,1,1,0,0,2,0
germany,europe,italy,europe,5,0,2,3,4,9
germany,europe,kazakhstan,europe,2,2,0,0,7,1
germany,europe,korea-republic,asia,2,2,0,0,4,2
germany,europe,liechtenstein,europe,2,2,0,0,10,0
germany,europe,luxembourg,europe,1,1,0,0,9,1
germany,europe,malta,europe,2,2,0,0,9,2
germany,europe,mexico,concacaf,3,2,1,0,8,1
germany,europe,morocco,africa,2,2,0,0,3,1
germany,europe,netherlands,europe,5,2,3,0,7,5
germany,europe,northern-ireland,europe,5,3,2,0,12,8
germany,europe,norway,europe,2,1,1,0,6,2
germany,europe,paraguay,southamerica,1,1,0,0,1,0
germany,europe,peru,southamerica,1,1,0,0,3,1
germany,europe,poland,europe,3,2,1,0,2,0
germany,europe,portugal,europe,6,3,2,1,10,4
germany,europe,republic-of-ireland,europe,3,2,1,0,10,2
germany,europe,russia,europe,2,2,0,0,3,1
germany,europe,saudi-arabia,africa,1,1,0,0,8,0
germany,europe,scotland,europe,3,2,1,0,6,4
germany,europe,serbia,europe,1,0,0,1,0,1
germany,europe,spain,europe,4,2,1,1,5,4
germany,europe,sweden,europe,11,7,3,1,30,17
germany,europe,switzerland,europe,4,2,1,1,10,6
germany,europe,tunisia,africa,1,0,1,0,0,0
germany,europe,turkey,europe,2,2,0,0,11,3
germany,europe,ukraine,europe,4,2,2,0,7,2
germany,europe,united-arab-emirates,asia,1,1,0,0,5,1
germany,europe,uruguay,southamerica,4,3,1,0,9,3
germany,europe,usa,concacaf,3,2,0,0,3,0
germany,europe,wales,europe,4,3,1,0,5,1
greece,europe,albania,europe,6,3,1,2,7,5
greece,europe,argentina,southamerica,2,0,0,2,0,6
greece,europe,belgium,europe,2,0,1,1,0,2
greece,europe,bosnia-herzegovina,europe,4,2,1,1,5,3
greece,europe,bulgaria,europe,3,1,0,2,1,8
greece,europe,colombia,southamerica,1,0,0,1,0,3
greece,europe,costa-rica,concacaf,1,0,0,0,,
greece,europe,croatia,europe,2,0,1,1,1,2
greece,europe,denmark,europe,10,3,3,4,13,18
greece,europe,england,europe,2,0,1,1,2,4
greece,europe,finland,europe,2,1,0,1,2,5
greece,europe,georgia,europe,2,2,0,0,4,1
greece,europe,germany,europe,2,0,0,2,2,6
greece,europe,hungary,europe,5,1,2,2,3,15
greece,europe,iceland,europe,2,2,0,0,2,0
greece,europe,israel,europe,4,3,1,0,6,2
greece,europe,italy,europe,3,0,1,2,1,7
greece,europe,ivory-coast,africa,1,1,0,0,2,1
greece,europe,japan,asia,1,0,1,0,0,0
greece,europe,kazakhstan,europe,2,2,0,0,5,2
greece,europe,korea-republic,asia,1,0,0,1,0,2
greece,europe,latvia,europe,4,4,0,0,10,3
greece,europe,liechtenstein,europe,2,2,0,0,3,0
greece,europe,luxembourg,europe,6,6,0,0,14,2
greece,europe,moldova,europe,2,1,1,0,4,1
greece,europe,nigeria,africa,2,1,0,1,2,3
greece,europe,northern-ireland,europe,2,1,0,1,2,3
greece,europe,poland,europe,2,0,0,2,2,7
greece,europe,portugal,europe,2,1,1,0,6,4
greece,europe,romania,europe,8,1,4,3,8,13
greece,europe,russia,europe,2,1,1,0,2,1
greece,europe,slovakia,europe,2,2,0,0,2,0
greece,europe,slovenia,europe,2,2,0,0,5,0
greece,europe,spain,europe,2,0,0,2,3,6
greece,europe,switzerland,europe,4,1,0,3,5,6
greece,europe,turkey,europe,2,0,2,0,0,0
greece,europe,ukraine,europe,4,1,2,1,2,2
greece,europe,wales,europe,2,1,0,1,3,4
hungary,europe,albania,europe,2,2,0,0,3,0
